date,time,name,images,logo,video,category,details,tagline,developer,pricing_text,similar,terms_of_service,privacy_policy,url 
2022-01-08,08:30:27 PM,Outgrow.co,"https://static.intercomassets.com/developer-home/change-request-image-uploads/2679/original/A-1571312012.png?1571312012, https://static.intercomassets.com/developer-home/change-request-image-uploads/2680/original/B-1571312022.png?1571312022, https://static.intercomassets.com/developer-home/change-request-image-uploads/2681/original/C-1571312029.png?1571312029, https://static.intercomassets.com/developer-home/change-request-image-uploads/2682/original/D-1571312036.png?1571312036, https://static.intercomassets.com/developer-home/change-request-image-uploads/2683/original/E-1571312043.png?1571312043, https://static.intercomassets.com/developer-home/change-request-image-uploads/2684/original/F-1571312049.png?1571312049",https://static.intercomassets.com/developer-home/change-request-image-uploads/239/original/2018-08-16-1534407339.png?1534407339,https://www.youtube.com/embed/AIl7jY4IEgg?rel=0&hd=1&autoplay=0,"Lead capture, Surveys & Feedback","Outgrow enables marketers to create personalized content like calculators, surveys, quizzes, recommendations, forms, chatbots, polls, contests, and assessments. These high converting and viral experiences add real value to the customer, enable new levels of engagement, and generate helpful data that you can use to qualify and segment leads.With the Outgrow for Intercom app you can quickly collect information from a customer by embedding an Outgrow experience in an Intercom messenger window. Your customers will then be able to open and complete your Outgrow experience from inside messenger, making a seamless experience. Reach out to us: questions@outgrow.co 7 day free trial: https://app.outgrow.co/Setup guide/Instructions: https://support.outgrow.co/docsAll Free and Paid Plans: https://outgrow.co/pricing/","Embed calculators, quizzes, polls etc in Intercom to acquire leads",Built by Outgrow.co,Trial for free,,https://outgrow.co/tos/,https://outgrow.co/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=og&category=lead-capture
2022-01-08,08:30:28 PM,Paperform,"https://static.intercomassets.com/developer-home/change-request-image-uploads/1441/original/Screen_1-1553915574.png?1553915574, https://static.intercomassets.com/developer-home/change-request-image-uploads/1442/original/Screen_2-1553915590.png?1553915590, https://static.intercomassets.com/developer-home/change-request-image-uploads/1443/original/Screen_3-1553916212.png?1553916212",https://static.intercomassets.com/developer-home/change-request-image-uploads/1428/original/logo_512x512-1553658081.png?1553658081,,"Lead capture, Surveys & Feedback","Paperform is an online form builder that helps anyone great beautiful forms, payment and product pages quickly and intuitively.The Paperform editor is a revolutionary creation experience that is only held back by your imagination. Make forms that look like your brand, with rich text, images and video.With this Paperform - Intercom app you can manage users, leads, companies, send events and new messages on Intercom automatically when your forms are submitted.",Create Beautiful Forms That Feel Like Yours,Built by Paperform,Trial for free,,https://paperform.co/terms,https://paperform.co/privacy,https://www.intercom.com/app-store/?app_package_code=paperform-7ix9&category=lead-capture
2022-01-08,08:30:30 PM,Parcel Panel,"https://static.intercomassets.com/developer-home/change-request-image-uploads/7205/original/Self-serve_order_tracking-1631255755.png?1631255755, https://static.intercomassets.com/developer-home/change-request-image-uploads/7206/original/Tracking_from_your_Messenger-1631255762.png?1631255762, https://static.intercomassets.com/developer-home/change-request-image-uploads/7207/original/Tracking_in_your_Inbox-1631255767.png?1631255767",https://static.intercomassets.com/developer-home/change-request-image-uploads/7199/original/Logo_1-1630376848-1631176196.png?1631176196,,"Conversation management, Lead capture","ParcelPanel is the best order tracking app specially designed for Shopify merchants. After a smooth installation, your customers can track their orders in your Messenger by simply entering their email and order number by themselves, instead of asking your support team ""Where is my order?"".Your support team can also check order status right from your Intercom Inbox, so they can easily handle customer's questions without clicking elsewhere for shipping details, a much more efficient and better post-puchase service.For more information, visit our help center.",Track order in your Messenger and Inbox,Built by UpperCommerce,Some features free,,https://www.parcelpanel.com/legal/terms,https://www.parcelpanel.com/legal/privacy,https://www.intercom.com/app-store/?app_package_code=parcel-panel-5ogm&category=lead-capture
2022-01-08,08:30:32 PM,Driftrock,"https://static.intercomassets.com/developer-home/change-request-image-uploads/1883/original/Intercom_Audience_Sync-1559562903.png?1559562903, https://static.intercomassets.com/developer-home/change-request-image-uploads/1884/original/Intercom_Lead_Sync-1559562907.png?1559562907, https://static.intercomassets.com/developer-home/change-request-image-uploads/3927/original/Intercom_Reporting-1587375718.png?1587375718, https://static.intercomassets.com/developer-home/change-request-image-uploads/3928/original/Intercom_Geo-1587375723.png?1587375723, https://static.intercomassets.com/developer-home/change-request-image-uploads/3929/original/Intercom_Analysis-1587375730.png?1587375730",https://static.intercomassets.com/developer-home/change-request-image-uploads/1889/original/yellow_mark_with_shine-1559567320.png?1559567320,,"Lead capture, Marketing automation","Leverage your Intercom data to drive more leads and sales from social channels such as Facebook Ads, Google Ads, LinkedIn Ads and Driftrock Smartforms using Driftrock's multi-channel lead generation software to Acquire, track and nurture leads through to conversion.Generate more leadsActivate, automate, sync and track all your lead gen sources to Intercom. Case Study: Decrease CPL 54% while increasing lead volume 2.3XFacebook Lead AdsGoogle YouTube Form AdsLinkedIn Lead Gen FormsFacebook MarketplaceDriftrock Smart FormsManage AudiencesExtend your Intercom in-app and email messages to Facebook, Google and LinkedIn as well as automate life-cycle marketing.Case Study: Increase CRM reach 3XFacebook Custom AudiencesGoogle Customer MatchLinkedIn Matched Audiences (coming soon!)Optimise & track your campaignsConnect your ad accounts to track from ad through to Intercom events and purchases.Facebook AdsInstagram Ads.;Google Ads & YouTube.LinkedIn AdsDriftrock Smart FormsValidate and cleanse leadsValidate and cleanse incoming leads before they arrive in Intercom to increase lead quality and conversion rates of your sales and account teams. GeoanalysisAnalyse where your leads are coming from in real-time and provide transparency on: Lead acquisition through to activation, or purchase.Leads that drop-off and those that go onto convert. Red-flag geographical areas of low-interest and engagement, to optimise for an increase in performance.Get in touch at hello@driftrock.com to talk to our team about all our powerful features, or just chat to us on Intercom (We're a happy customer too!)","Intercom Marketing Tools for Facebook, Google, LinkedIn & more!",Built by Driftrock,Paid app,,https://www.driftrock.com/terms-of-service/,https://www.driftrock.com/privacy-policy/,https://www.intercom.com/app-store/?app_package_code=driftrock&category=lead-capture
2022-01-08,08:30:35 PM,Appointy,"https://static.intercomassets.com/developer-home/change-request-image-uploads/650/original/1-1541162203.jpg?1541162203, https://static.intercomassets.com/developer-home/change-request-image-uploads/651/original/2-1541162210.jpg?1541162210, https://static.intercomassets.com/developer-home/change-request-image-uploads/652/original/3-1541162215.jpg?1541162215, https://static.intercomassets.com/developer-home/change-request-image-uploads/653/original/4-1541162221.jpg?1541162221, https://static.intercomassets.com/developer-home/change-request-image-uploads/654/original/5-1541162226.jpg?1541162226",https://static.intercomassets.com/developer-home/change-request-image-uploads/2156/original/appointy-1563455002.png?1563455002,https://player.vimeo.com/video/297703349?autoplay=0,"Lead capture, Scheduling","Allow staff members to schedule sessions, meetings, calls, etc. with your customers directly from the Intercom chat widget. Avoid email ping pong in scheduling by letting customers view availability and self-book.Reduce no shows: With automated appointment reminders, ensure that you never miss a lead.Optimise your sales team efficiency by making sure that your appointments are automatically distributed across your staff/ sales team. Scheduling allows you to better distribute workload leading to higher utilisation, and happier customers (undivided attention)Auto messages can be easily setup for events like appointment scheduled, rescheduled and cancelled. Incorporate scheduling events as automated message triggers/ rules. You can change the automated messaging flow to better reflect scheduling actions.Get scheduling insights straight in your intercom dashboard. Customers that have scheduled time are much more likely to convert. Identify engagement qualified leads.For support: Initiate live chat from our website (https://www.appointy.com/), or get in touch with us at contact@appointy.com","Schedule appointment from chat, reduce no-shows, increase productivity",Built by Appointy Software Inc.,Trial for free,,https://www.appointy.com/termsofuse/,https://www.appointy.com/privacypolicy/,https://www.intercom.com/app-store/?app_package_code=appointy&category=lead-capture
2022-01-08,08:30:36 PM,Rybbon,"https://static.intercomassets.com/developer-home/change-request-image-uploads/2465/original/Collect_Valuable_Feedback_V1.2-1568300216.jpg?1568300216, https://static.intercomassets.com/developer-home/change-request-image-uploads/2466/original/Generate_Immediate_Sales_V1.2-1568300220.png?1568300220, https://static.intercomassets.com/developer-home/change-request-image-uploads/2467/original/Outstanding_Customer_Experiences_V1_%281%29-1568300224.png?1568300224",https://static.intercomassets.com/developer-home/change-request-image-uploads/2085/original/logo-512x512-1562246580.png?1562246580,https://player.vimeo.com/video/358652966?autoplay=0,"Lead capture, Surveys & Feedback","Rybbon is the leading online platform for sending digital rewards and gifts via Intercom Messenger chat conversations.  Sales and Customer Support teams leverage Rybbon to grab their customers’ attention and to motivate them to take desired actions.  For example, reward prospects for attending a sales demo or provide a “we are sorry” gift to a frustrated customer. Sending digital rewards and gifts via Intercom chat conversations  is exciting with practically unlimited use cases!",Use digital rewards to delight & incentivize your customers and leads,"Built by Rybbon, Inc",Paid app,,https://www.rybbon.net/terms/,https://www.rybbon.net/privacy/,https://www.intercom.com/app-store/?app_package_code=rybbon-ti7n&category=lead-capture
2022-01-08,08:30:38 PM,Privy Growth Platform,"https://static.intercomassets.com/developer-home/change-request-image-uploads/793/original/App_Store_Screenshots_Displays-1543607510.png?1543607510, https://static.intercomassets.com/developer-home/change-request-image-uploads/794/original/App_Store_Screenshots_Designer-1543607519.png?1543607519, https://static.intercomassets.com/developer-home/change-request-image-uploads/795/original/App_Store_Screenshots_Audience-Targeting-1543607526.png?1543607526, https://static.intercomassets.com/developer-home/change-request-image-uploads/798/original/App_Store_Screenshots_Results_copy-1543607551.png?1543607551, https://static.intercomassets.com/developer-home/change-request-image-uploads/799/original/App_Store_Screenshots_Recover_Carts-1543607559.png?1543607559, https://static.intercomassets.com/developer-home/change-request-image-uploads/817/original/App_Store_Screenshots_Sync_to_Intercom-1543934086.png?1543934086",https://static.intercomassets.com/developer-home/change-request-image-uploads/802/original/Privy_Logo_512x512-1543607625.png?1543607625,,"Lead capture, Marketing automation","Trusted by over 300,000 businesses, small and large, Privy's free suite of email capture, email marketing, and cart abandonment tools, including exit-intent driven website popups & banners, help you grow and engage your email list from your website or online store.Using highly targeted displays and automated emails enable to you convert more visitors and drive repeat visits and sales. All without any coding or development skills needed.Rapidly grow your email list and store sales with high converting pop-ups and offers with bulk coupon codesTrigger popups using exit intent, time on site, scroll, cart size and more. A/B test campaigns.Send automated emails based on visitor behavior, coupon reminder series, and one-time newsletters and announcements to keep your subscribers coming back to your site.Automatically sync new signups to your leads list within IntercomIntegrated with top marketing and email platforms including Shopify, Shopify Plus, BigCommerce, Wix, Volusion, Wordpress, and more.For support email support@privy.com",Free list growth & conversion tools for small/medium sized businesses,Built by Privy,Some features free,,https://www.privy.com/terms-and-conditions,https://www.privy.com/privacy-policy,https://www.intercom.com/app-store/?app_package_code=privy&category=lead-capture
2022-01-08,08:30:39 PM,GrowSurf,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6847/original/GrowSurf_-_Intercom_01-1626327909.png?1626327909, https://static.intercomassets.com/developer-home/change-request-image-uploads/6848/original/GrowSurf_-_Intercom_02-1626327912.png?1626327912, https://static.intercomassets.com/developer-home/change-request-image-uploads/6849/original/GrowSurf_-_Intercom_03-1626327915.png?1626327915, https://static.intercomassets.com/developer-home/change-request-image-uploads/6850/original/GrowSurf_-_Intercom_04-1626327918.png?1626327918, https://static.intercomassets.com/developer-home/change-request-image-uploads/6851/original/GrowSurf_-_Intercom_05-1626327920.png?1626327920",https://static.intercomassets.com/developer-home/change-request-image-uploads/6842/original/finn_large-1626298868.jpg?1626298868,,"Lead capture, Marketing automation","B2C and B2B tech companies using GrowSurf’s referral program software get new customers on autopilot.Connect GrowSurf with Intercom and easily generate referral links for your contacts to share.Just copy and paste {{ custom_data.growsurf_share_url }} into your Intercom emails to give your contacts their unique referral link. Your contacts never need to sign up for your referral program and can start sharing their link immediately.Automate customer acquisition at the lowest possible cost.GrowSurf customers get results like these: 312% return on investment, 30% of new leads from referrals, 15% of ARR from referrals.Deepen your bond with customers and tap into word-of-mouth growth.Leveraging word-of-mouth is one of the best marketing decisions you can make. Referred customers are more loyal, less likely to churn, and are a cost-effective way to sustainably grow your business.",Get more customers with a referral program for your Intercom users,Built by GrowSurf,Some features free,,https://growsurf.com/terms,https://growsurf.com/privacy,https://www.intercom.com/app-store/?app_package_code=growsurf&category=lead-capture
2022-01-08,08:30:41 PM,SalesLoft,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6561/original/0-Create-People-SalesLoft-Intercom-1579613561-1622492212.png?1622492212, https://static.intercomassets.com/developer-home/change-request-image-uploads/6562/original/1-View-People-SalesLoft-Intercom-1579613565-1622492217.png?1622492217, https://static.intercomassets.com/developer-home/change-request-image-uploads/6563/original/2-Add-Notes-People-Salesloft-Intercom-1579613569-1622492221.png?1622492221, https://static.intercomassets.com/developer-home/change-request-image-uploads/6564/original/3-Add-Cadences-SalesLoft-Intercom-1579613575-1622492226.png?1622492226, https://static.intercomassets.com/developer-home/change-request-image-uploads/6565/original/4-View-Calls-SalesLoft-Intercom-1579613581-1622492233.png?1622492233, https://static.intercomassets.com/developer-home/change-request-image-uploads/6566/original/5-Sync-Chat-Transcripts-SalesLoft-Intercom-1579613585-1622492237.png?1622492237",https://static.intercomassets.com/developer-home/change-request-image-uploads/7588/original/salesloft-512-1635357539.png?1635357539,,"CRM, Lead capture","Give your SDRs access to SalesLoft right from within their Intercom Inbox. No more time wasted switching between tabs, copying and pasting information - let them do their job from one place.Highways has developed this SalesLoft App from the ground up to be fully featured and compatible with the Intercom Inbox. Your team can communicate more effectively than ever before from within Intercom.FeaturesCreate and View People in SalesLoft right from within the Intercom Inbox.Add Notes to People records and manually Sync Chat Transcripts at the click of a button.Add prospects into Cadences while they work from Intercom.View Calls and access the Dialler from the Intercom Inbox.Learn more here: https://www.highways.io/apps/salesloft/",Lightning fast access to SalesLoft from within the Intercom Inbox,Built by Highways.io,Trial for free,,https://www.highways.io/terms/?utm_source=intercom&utm_medium=app-store&utm_campaign=salesloft-listing-page,https://www.highways.io/privacy/?utm_source=intercom&utm_medium=app-store&utm_campaign=salesloft-listing-page,https://www.intercom.com/app-store/?app_package_code=salesloft-v2&category=lead-capture
2022-01-08,08:30:42 PM,NativeForms,"https://static.intercomassets.com/developer-home/change-request-image-uploads/4113/original/intercom_photo_1-1590073678.png?1590073678, https://static.intercomassets.com/developer-home/change-request-image-uploads/4114/original/intercom_photo_2-1590073683.png?1590073683, https://static.intercomassets.com/developer-home/change-request-image-uploads/4115/original/intercom_photo_3-1590073692.png?1590073692, https://static.intercomassets.com/developer-home/change-request-image-uploads/4116/original/intercom_photo_4-1590073696.png?1590073696, https://static.intercomassets.com/developer-home/change-request-image-uploads/4117/original/intercom_photo_5-1590073701.png?1590073701, https://static.intercomassets.com/developer-home/change-request-image-uploads/4118/original/intercom_photo_6-1590073705.png?1590073705, https://static.intercomassets.com/developer-home/change-request-image-uploads/4119/original/intercom_photo_7-1590073711.png?1590073711",https://static.intercomassets.com/developer-home/change-request-image-uploads/2734/original/logo_512-1571332992.png?1571332992,,"Lead capture, Surveys & Feedback","With NativeForms you can build forms and surveys for Intercom. Forms can be used in conversations, emails, outbound messages, bots, messenger or simply using a link.We created NativeForms to help you communicate with your clients. Our product offers advanced solutions to all your problems and let you focus on things that are really important in your company.Build custom forms, surveys, polls and NPS for Intercom.Few possible uses of NativeForms:Feature RequestIntroduce yourselfNPSBug ReportWebsite FeedbackDemographic surveySchedule a callCustomer Satisfaction Survey - NPSJoin our NewsletterCandidate FeedbackReason of LeavingRate productFile UploadWhat features do we provide?Embed forms directly in conversationAdd forms to MessengerCustomisable IntegrationSend forms via emailCreate leads/users when form is completedSend completed form in conversationGoogle Sheet IntegrationForm EditorAdmin panelEmail notificationsNativeForms WidgetJira, Slack, Intercom, HubSpot, Mailchimp integrationsSecure File UploadExport data to .CSVTutorials and templatesHow to use?Install NativeForms from App Store.Create your amazing form in our Form Editor.Add forms to your Intercom Integration.Send forms either in conversation or embed them in Messenger.Optionally you can send form via email.Communication is key to success. Collecting data from users, helps you in process of improving your service. Forms can also be used for commercial purposes, like ordering a book or service. We believe that each company can benefit from NativeForms. There is always at least one use-case where forms can be used.Ready to impress your users?NativeForms.com","Build custom forms, surveys, polls and NPS for Intercom",Built by NativeForms,Trial for free,,https://nativeforms.com/terms,https://nativeforms.com/policy,https://www.intercom.com/app-store/?app_package_code=nativeforms-hvms&category=lead-capture
2022-01-08,08:30:43 PM,Content Showcase,"https://downloads.intercomcdn.com/i/o/70237204/729f4d66281acf98cf38353d/App+in+home+screen-2x.png, https://downloads.intercomcdn.com/i/o/70411376/78a385a0e76d5ae97ef802ee/Examples+of+all+use+cases+in+home-2x.png, https://downloads.intercomcdn.com/i/o/70237237/4deef8310251cdf009199661/Add+app+to+home+screen-2x.png, https://downloads.intercomcdn.com/i/o/70237266/69737e5b38af63cda09e0b81/Pick+template-2x.png, https://downloads.intercomcdn.com/i/o/70237313/ed86607c265bf76bc0bbc9ec/Add+app+to+convo-2x.png",https://static.intercomassets.com/appstore/images/icons/featured-content.png,,Lead capture,"Drive engagement by featuring announcements, articles, and other important content on your Messenger home screen or in your conversations. With customizable templates, you can promote the content that’s most relevant to your visitors or users.The ""announcement"" template is perfect for highlighting upcoming events or important news; the ""top articles"" template is great for featuring popular blog posts or key help center articles; and the ""career listings"" template is designed to help you boost recruiting efforts. Want to showcase something else – like discounts, your social media pages, or your office location? Try our ""flexible list"" template.Learn more about the Content Showcase app here.",Promote relevant content to customers within your Messenger,Built by Intercom,Free,,https://www.intercom.com/terms-and-policies#terms,https://www.intercom.com/terms-and-policies#privacy,https://www.intercom.com/app-store/?app_package_code=featured-content&category=lead-capture
2022-01-08,08:30:45 PM,AdEspresso,,https://static.intercomassets.com/appstore/images/icons/adespresso.png,,"Lead capture, Data & Enrichment","With AdEspresso’s Data Sync, you’ll have your contacts from Intercom synced to your Facebook account (and vice versa). This means your contacts will be updated in both databases without having to manually upload or download any of your contacts via  tedious CSVs or Excel files. It will save you a ton of time.For support email support@adespresso.com",Automatically sync your contacts between Intercom and your Facebook ad account,Built by AdEspresso,Trial for free,,https://adespresso.com/tos/,https://adespresso.com/privacy/,https://www.intercom.com/app-store/?app_package_code=adespresso&category=lead-capture
2022-01-08,08:30:47 PM,HubSpot by Highways,"https://static.intercomassets.com/developer-home/change-request-image-uploads/6539/original/0-create-contacts-hubspot-highways-intercom-1576234463-1622490768.png?1622490768, https://static.intercomassets.com/developer-home/change-request-image-uploads/6540/original/1-view-contacts-hubspot-highways-intercom-1576234469-1622490773.png?1622490773, https://static.intercomassets.com/developer-home/change-request-image-uploads/6541/original/2-create-deals-hubspot-highways-intercom-1576234473-1622490778.png?1622490778, https://static.intercomassets.com/developer-home/change-request-image-uploads/6542/original/3-view-deals-hubspot-highways-intercom-1576234478-1622490783.png?1622490783, https://static.intercomassets.com/developer-home/change-request-image-uploads/6543/original/4-sync-chats-hubspot-highways-intercom-1576234482-1622490788.png?1622490788, https://static.intercomassets.com/developer-home/change-request-image-uploads/6544/original/5-more-apps-hubspot-highways-intercom-1576234486-1622490793.png?1622490793",https://static.intercomassets.com/developer-home/change-request-image-uploads/6427/original/hubspot-highways-512-1621525691.png?1621525691,https://www.youtube.com/embed/lSlHmBA6F6k?rel=0&hd=1&autoplay=0,"CRM, Lead capture","HubSpot by Highways brings your HubSpot information closer than ever before to Intercom. All from your Intercom Inbox, you can now launch sales cycles, review current deals or sync chats to notes.Built from the ground up to support the Intercom Inbox, the HubSpot by Highways App allows you to:- View & Create Contacts- View, Create and Explore Deals- Deep link to HubSpot- Sync and Review Chat TranscriptsOur HubSpot Inbox App is designed to give your team the productivity they need to close their sales faster than ever before.Find out more @ Highways.io",Bring HubSpot even closer to the Intercom Inbox,Built by Highways.io,Trial for free,,https://www.highways.io/terms/?utm_source=intercom&utm_medium=app-store&utm_campaign=listing-page,https://www.highways.io/privacy/?utm_source=intercom&utm_medium=app-store&utm_campaign=listing-page,https://www.intercom.com/app-store/?app_package_code=hubspot-v2&category=lead-capture
2022-01-08,08:30:50 PM,EyeLevel.ai,"https://static.intercomassets.com/developer-home/change-request-image-uploads/3754/original/intercom_1-1585427986.png?1585427986, https://static.intercomassets.com/developer-home/change-request-image-uploads/3755/original/intercom_2-1585427992.png?1585427992, https://static.intercomassets.com/developer-home/change-request-image-uploads/3756/original/intercom_3-1585427996.png?1585427996, https://static.intercomassets.com/developer-home/change-request-image-uploads/3757/original/intercom_4-1585428002.png?1585428002",https://static.intercomassets.com/developer-home/change-request-image-uploads/3753/original/eyelevel.icon-1585427645.png?1585427645,https://www.youtube.com/embed/rZ6HldS_8vk?rel=0&hd=1&autoplay=0,"Lead capture, Marketing automation",Automatically qualify leads on Facebook and LinkedIn. Chat with them from Intercom. Increase the ROI of your current social media spend by up to 500%.Automatically Qualify LeadsUse EyeLevel to easily build and deploy automated lead qualifying chats into your Facebook and LinkedIn ad campaigns.Introduce your potential new customers to your brandAutomatically ask pre-qualifying questionsChat from IntercomIntegrate Intercom with EyeLevel to alert and seamlessly transfer control of the automated chats to your team in Intercom.Instantly transfer hot leads directly to your sales teamCase Study: Increase MQL to SQL conversion rate by 200% while decreasing cost per sale by 50%Extend the power of Intercom from web to your Facebook and LinkedIn ad campaigns with EyeLevel. Reach us at info@eyelevel.ai for more information!,"Automatically qualify social media leads, chat with them via Intercom",Built by EyeLevel.ai,Trial for free,,https://eyelevel.ai/terms-of-use,https://eyelevel.ai/privacy-policy,https://www.intercom.com/app-store/?app_package_code=eyelevel-ai-b6m0&category=lead-capture
2022-01-08,08:30:52 PM,LeadsBridge,"https://static.intercomassets.com/developer-home/change-request-image-uploads/4001/original/Sync-Leads_-Audiences-and-Conversions-1588077050.png?1588077050, https://static.intercomassets.com/developer-home/change-request-image-uploads/4002/original/lead-ads_%281%29-1588077073.png?1588077073, https://static.intercomassets.com/developer-home/change-request-image-uploads/4003/original/custom-audiance_%281%29-1588077081.png?1588077081, https://static.intercomassets.com/developer-home/change-request-image-uploads/4004/original/offline-1588077094.png?1588077094, https://static.intercomassets.com/developer-home/change-request-image-uploads/4005/original/The-safest_-Enterprise-friendly-technology-at-your-disposal-1588077116.png?1588077116",https://static.intercomassets.com/developer-home/change-request-image-uploads/3868/original/LB-512x512_%282%29-1586854398.png?1586854398,,"Lead capture, Marketing automation","LeadsBridge is an advertising automation platform for lead generation, audience sync and offline conversions sync. It increases lead generation conversion rate, puts the autopilot on the Facebook, LinkedIn and Google remarketing campaigns, implements advanced automation flows for online-to-offline measurement tools and optimizes and measures the return on ad spend of online advertising campaigns.LeadsBridge connects Intercom with Facebook Ads (Lead Ads, Custom Audiences, Offline Conversions), Google Ads (Lead Form Ads, Customer Match, Offline Conversions Tracking), and LinkedIn Ads (Lead Gen Forms, Matched Audiences) as well as over 400 CRMs, Email and SMS software, and other various miscellaneous tools. Their custom integration capabilities ensure that any tool and/or adjustment required by the advertiser can be made available.LeadsBridge also offers a platform to platform sync.  For support email support@leadsbridge.com","Sync leads, remarket and track offline conversions with LeadsBridge",Built by LeadsBridge,Trial for free,,https://leadsbridge.com/tos/,https://leadsbridge.com/privacy/,https://www.intercom.com/app-store/?app_package_code=leadsbridge&category=lead-capture
2022-01-08,08:30:53 PM,TIMIFY Booking Widget,"https://static.intercomassets.com/developer-home/change-request-image-uploads/2411/original/setup-1567692761.png?1567692761, https://static.intercomassets.com/developer-home/change-request-image-uploads/2412/original/3ways-1567692769.png?1567692769, https://static.intercomassets.com/developer-home/change-request-image-uploads/2413/original/cal-1567693008.png?1567693008",https://static.intercomassets.com/developer-home/change-request-image-uploads/2408/original/logo-timify-intercom-1567688352.png?1567688352,,"Lead capture, Scheduling","No more emailing back and forth to set up that important sales meeting: with TIMIFY for Intercom, you can offer leads can schedule meetings at the height of their interest - and without leaving the Messenger. Once the meeting is booked, it drops straight into your resources' calendars.You can use your customisable public calendar link to share your calendar outside of the Messenger. Define the description in the calendar invitation, the link to the call, and the duration of the meeting. Plus, you can send meeting invites in the Messenger as part of a conversation; in-app messages; email messages, and as part of any bots you have set up.There’s more: as time management experts, we have all your scheduling needs covered:timezone selection, so that leads can view your availability in their local timezone1-click re-schedule and/or cancel options from the confirmation emailresource management tools for you to track your team’s bookingsa dashboard with notifications and statistics so you keep on top of all your sales leads - effortlessly…and much more.",Schedule meetings with customers and leads in your messenger.,Built by TIMIFY,Some features free,,https://www.timify.com/pages/terms-of-use-smb/,https://www.timify.com/legal/,https://www.intercom.com/app-store/?app_package_code=timify-booking-widget&category=lead-capture
2022-01-08,08:30:55 PM,CloudTalk Live,"https://static.intercomassets.com/developer-home/change-request-image-uploads/1571/original/01-cloudtalk-phone-for-intercom-messenger-1554992827.png?1554992827, https://static.intercomassets.com/developer-home/change-request-image-uploads/1572/original/02-cloudtalk-instant-call-intercom-1554992831.png?1554992831, https://static.intercomassets.com/developer-home/change-request-image-uploads/1573/original/03-cloudtalk-receive-call-intercom-messenger-1554992834.png?1554992834, https://static.intercomassets.com/developer-home/change-request-image-uploads/1575/original/04-cloudtalk-mobile-app-calls-intercom-1554992844.png?1554992844, https://static.intercomassets.com/developer-home/change-request-image-uploads/1576/original/05-cloudtalk-centralize-call-activity-intercom-1554992847.png?1554992847",https://static.intercomassets.com/developer-home/change-request-image-uploads/1356/original/cloudtalk-appicon-512-1545235921_%281%29-1552569237.png?1552569237,,"Lead capture, Phone & video","CloudTalk Live is a phone feature for your Intercom Messenger. A chat conversation is not always sufficient to explain a complex problem. CloudTalk-Intercom integration allows you to call the customer at any moment during an ongoing chat to increase your contact center’s productivity. It’s very simple. When you think that it would be more productive to initiate a voice call, just send a CloudTalk card to the customer by clicking on a button in your Intercom interface. Once the customer clicks on the button and jumps on the call, you will receive an incoming call in your CloudTalk app. There’s no need to install special software and the customer will pay no fees for the call. In addition, CloudTalk Live will store all data about calls initiated from Intercom just like it does with any other call, including call duration or call recording. Learn more about integration with CloudTalk or even better, try it now.",Make calls with your customers from Intercom Messenger,Built by CloudTalk,Trial for free,,https://www.cloudtalk.io/terms-and-conditions,https://www.cloudtalk.io/terms-and-conditions,https://www.intercom.com/app-store/?app_package_code=cloudtalk-dev&category=lead-capture
2022-01-08,08:30:56 PM,Wistia,"https://downloads.intercomcdn.com/i/o/56063068/9eda6e06ebc9f1997310c3b1/slack-imgs.png, https://downloads.intercomcdn.com/i/o/56063038/9082ceda77933042320c6e19/641fe7457277c046987fc7260654a1a0bd9a567f.jpg, https://downloads.intercomcdn.com/i/o/56063051/02cd6d8c064d8fc67b9015fe/f2d0c3ff8a2a7e04bb9bc825495e2392013fe4c6.jpg, https://downloads.intercomcdn.com/i/o/56063034/e9345c5352cc473b7b80523e/360f8ce3c4b539191549e73cd4598df6d5805398.jpg",https://static.intercomassets.com/appstore/images/icons/wistia.jpg,,Lead capture,"With the Wistia-Intercom integration, you can generate leads from your videos, send those leads and their viewing data straight into your Intercom account, and get insights based on their viewing activity. See which of your videos are driving the most leads, then use Wistia to track each lead’s engagement with those videos. It’s the personalized approach to marketing and sales that your videos have been waiting for all along.For support email support@wistia.com","Use video to capture leads, then send that data to Intercom",Built by Wistia,Some features free,,https://wistia.com/terms,https://wistia.com/privacy,https://www.intercom.com/app-store/?app_package_code=wistia&category=lead-capture
