date,time,name,images,logo,category,details,rating_count,rating,tagline,priceline,developer,timeline,info,version,contact,website,url 
2022-01-09,10:06:47 AM,Vivocha,,https://d1eipm3vz40hy0.cloudfront.net/images/p-apps-marketplace/apps/5915/logo.png?w=256&q=75,support,"Engage your website visitors in real time and turn them into customers through a proactive and multichannel service using chat, voice, video and many other collaboration tools, like assisted browsing and form sharing. 
Give your customers all the support they need and increase sales and revenues!
If Zendesk is your help desk tool for customer support, you can combine it with Vivocha to create an exceptional customer experience beginning with Vivocha, before the customer develops an intent to purchase, and continuing long with Zendesk, after the initial sale, providing great customer service.
The integration will make the following possible:

creating tickets on-the-fly during a voice call or a chat with a visitor
searching among pre-existing tickets of a returning customer
add a comment to an existing ticket
add chat transcript as a comment to an existing ticket
push a ticket link/page to a customer during chat, voice or video interaction

Features list

All Communication Media: Chat, Voice, Video and many other collaboration tools
Proactive and Engagement Rules: catch the right time on visitors engagement and show the right help service they need
Tag-Based System: give the right skilled agent to the right customer needs with a very simple tag-based routing system
Website and CMS compatibility: Vivocha is compatible with all websites and CMS in the market
Custom Widget: create and manage all services you want, personalize them for the best user experience of your customers
Agent Desktop: give your representatives an effective web browser application to manage real-time customer interaction
Co-Browsing: push website pages to your visitors and customers and help them to find the right information at the right time
Form Sharing: help visitors to fill up web forms and save -at the same time- customer's private information
Custom Data Request: request informations before interacting with your customers and give them a full personalized experience with your customer service
Macro & Canned Response: simplifies the work of your reps, creating canned response for the frequently and standard requests
Reports: analyze all the information about your services, media and agents with detailed reports on your admin area.
Visitors Behavior: analyze the behavior of your engaged visitors on your website with a native integration with Google Analytics, without doing anything!
External Integrations: integrate Vivocha with your own or third-party apps, in the most simple way with our external API

Start now using Zendesk + Vivocha to support your customers…and increase your revenues!",,,"A cloud-based service to engage your customers using chat, voice and video",Free,Davide Rovera,"A cloud-based service to engage your customers using chat, voice and video",Ticketing System,,mailto:drovera@vivocha.com,,https://www.zendesk.com/apps/support/5915/vivocha/
2022-01-09,10:06:48 AM,Userwell,,https://466822.apps.zdusercontent.com/466822/assets/1622203828-c47e30a35f59cf722e7d37735104f755/logo.png?w=256&q=75,support,"Userwell is a product feedback management tool that helps you and your team to organize and manage incoming feedback in one central place. 
The Userwell app for Zendesk will enable your support team to forward incoming support tickets that contain product feedback and link them directly to your Userwell projects. 
This saves valuable time for your customer-facing teams and prevents valuable feedback from getting lost between your software tools.
Once a support ticket has been forwarded to Userwell, it is marked accordingly to avoid double submissions.",,,Userwell enables teams to gather and organize feedback in one central place.,Free,Userwell,Userwell enables teams to gather and organize feedback in one central place.,Ticketing System,1.0.0,mailto:office@userwell.com,https://userwell.com/,https://www.zendesk.com/apps/support/466822/userwell/
2022-01-09,10:06:50 AM,Field Conditions,"https://d1kz0yd1invg7i.cloudfront.net/marketplace/sweethawk-tm-banner.png, https://d1kz0yd1invg7i.cloudfront.net/marketplace/field-conditions-app-video.png, https://d1kz0yd1invg7i.cloudfront.net/marketplace/sweethawk-promises.png, https://d1kz0yd1invg7i.cloudfront.net/marketplace/sweethawk-zendesk-apps.png, https://d1kz0yd1invg7i.cloudfront.net/marketplace/sweethawk-customers.png, https://d1kz0yd1invg7i.cloudfront.net/marketplace/sweethawk-tm-banner.png",https://358944.apps.zdusercontent.com/358944/assets/1632054002-72876b7a6b942723037e32e974fa39d6/logo.png?w=256&q=75,support,"Conditionally hide ticket fields agents don't need to see!
Join a fast growing number of businesses who have started to get more organized with their ticket forms and making their agents ever more productive!

Features

Hide or show ticket fields based on roles or groups.
Hide or show ticket fields based on the value of other fields.
Map new values to the built-in Type and Priority ticket fields.
Invoiced billing is available and SweetHawk apps are always free on Sandbox accounts.

Read more about Field Conditions or start your free trial today!

About SweetHawk
SweetHawk has been building apps for Zendesk since 2015. Their first app, Calendar, was installed by dozens of businesses within weeks of release which inspired them to create more apps like Tasks, Reminders and Approvals, creating a Super Suite of apps all complimenting each other to address larger use cases such as ITSM change management, project management and HR process automation. Today, well over 100,000 agents use SweetHawk apps for Zendesk every day.",4,5,"Hide or show ticket fields based on roles, groups or other ticket fields","Free 7-day trial, then $2.00 per agent, per month",,"Hide or show ticket fields based on roles, groups or other ticket fields",Ticketing System,1.0,mailto:support@sweethawk.co,https://sweethawk.co/,https://www.zendesk.com/apps/support/358944/field-conditions/
2022-01-09,10:06:52 AM,Plecto,,https://d1eipm3vz40hy0.cloudfront.net/images/p-apps-marketplace/apps/62725/logo.png?w=256&q=75,support,"The most important resource that a business has are its employees. Highly engaged and motivated employees produce better results: They serve customers more effectively, make more sales and initiate more calls. But, how do you make sure your team stays motivated to consistently perform at their best? That’s where Plecto comes in.
Plecto is a team motivation software that allows users to stream Zendesk data on dashboards that display across any device, computer or TV screen. With leaderboards, contests and ""win"" notifications, Plecto will transform your team into motivated high performers fueled by friendly competition!
Plecto’s functionality begins with the dashboards, allowing users to visually represent Zendesk data in real time. Dashboards can be customized with a growing number of widgets. Add an area line graph that compares current successes to previous months; include a leaderboard that ranks team members on, say, the number of closed tickets; or, visualize progress towards a quarterly goal.
Advanced recognition features keep your team stimulated to maximize productivity. Users can automate dashboards to play sounds and display “win” notifications when good things happen. The dashboard can ding, ring or buzz and show a custom message about the recent support star! Team members can also be rewarded with achievement badges for meeting milestones.
Plecto creates an engaging work environment where teams adopt a play-to-win attitude. Pricing starts at $7 per active user per month. Users are billed per month (not annually), and there is no minimum commitment. Try Plecto free for 14-days!",2,5,"Visualize activity data, recognize ""wins"" and energize teams with competitions!",Free,Plecto,"Visualize activity data, recognize ""wins"" and energize teams with competitions!",Ticketing System,,mailto:kristian@plecto.com,,https://www.zendesk.com/apps/support/62725/plecto/
2022-01-09,10:06:54 AM,Routing,https://d1he9ho3dhzm0u.cloudfront.net/assets/playlist-video-cover.svg,https://156192.apps.zdusercontent.com/156192/assets/1640008548-11ab0a43fef8199396bf4e346462a4f2/logo.png?w=256&q=75,support,"More than just a round robin app for Zendesk
Save time. Crush your SLAs. Build a better customer experience with the Routing app teams love.
Features

Round robin, load-balanced assignment
Assign based on agent schedules
Agent capacity
Daily limits
Queue prioritization
Prioritize by SLA or any field
Out of office workflow
Skills-based routing
Real-time routing
Same agent (sticky) routing
Distribution ratio for groups
Dedicated support for organizations
Agent availability (total online time) reporting
Pull assignment with Playlist Button

How it works
For an overview and setup instructions, see our quick start guide.
Try it for free
Sign up today for a 14-day free trial. Apply coupon code TRIALWOCC to try without a credit card. Cancel anytime by simply uninstalling the app.

Built by Playlist. Always free for sandbox accounts.
Last updated on December 12, 2021.",10,5,Automatically distribute tickets with round robin and advanced workflows,"Free 14-day trial, then $9.00 per agent, per month",,Automatically distribute tickets with round robin and advanced workflows,Ticketing System,4.9,mailto:support@myplaylist.io,https://myplaylist.io/,https://www.zendesk.com/apps/support/156192/routing/
2022-01-09,10:06:56 AM,Five Most Recent,,https://6848.apps.zdusercontent.com/6848/assets/1629996052-6f576430cb7cf7e48d09a15b7c7bb799/logo.png?w=256&q=75,support,"The Five Most Recent app gives you more context around past support requests made by a customer. The app displays the five most recent tickets the customer has submitted, so you have a complete view of the customer's most recent questions or issues.
Your agent will see the ticket number, subject line, and status of the ticket.
Additional features:

View a list of the last five unique requesters for visited tickets. Your agent will see a list of customers with links to their customer record.
View a list of the last five unique organizations for visited tickets. Your agent will see a list of organizations with links to their organization record.

For additional feedback on making this app more useful, make feature requests.
By enabling this app, you agree to the Built by Zendesk Terms of Use.",8605,3,Display the five most recent tickets the requester has submitted,Free,,Display the five most recent tickets the requester has submitted,Ticketing System,2.3.1,mailto:zendeskapps@zendesk.com,https://support.zendesk.com/,https://www.zendesk.com/apps/support/6848/five-most-recent/
2022-01-09,10:06:57 AM,Playvox Integration for Zendesk Support,,https://89500.apps.zdusercontent.com/89500/assets/1580243933-96f1958388efc9351ccffc74ba000828/support/logo.png?w=256&q=75,support,"Extend capabilities of Zendesk Support with this automated & centralized AGENT OPTIMIZATION SUITE consisting of quality assurance, performance management, coaching, learning & agent motivation tools, seamlessly integrated into Zendesk. With Playvox & Zendesk Support, you will empower agents, team leaders, QA analysts, & managers with the tools & real-time intelligence needed to radically improve your customer service & revenue generation capabilities.
The Playvox-Zendesk Support integration helps teams gain total control over their quality operations, measure their KPIs & see exactly what's happening in real-time.

Monitor service quality in the easiest way possible:

Filter the most important support tickets
Create quality scorecards in minutes
Evaluate customer Interactions
Instantly uncover CS problems
Generate reports based on evaluation results
Calibrate quality analysts

Solve issues on the spot with all KPIs in one place: 

Easily measure where your team stand & identify the KPIs they need to improve on
Solve issues in NPS, AHT, CSAT, soft skills, among others
Create dashboards for teams to view, customize objectives & keep track of their progress 

Drive continuous agent improvement: 

Tailor coaching templates to identified needs, recurring CS problems & team issues
Give agents real-time feedback
View team's progress over specific periods of time & identify the effectiveness of each coaching session

Send targeted training: 

Provide CS teams with all the educational information they need & allow them to take lessons in the learning topics they want to improve on 
Easily create personalized training courses & quizzes for agents to pinpoint & improve their skill sets 

Recognize & reward your team based on their results 

‍Build real time collaboration around CS teams to keep all stakeholders actively engaged in the QA process 
Customize the online store with rewards & gift cards for team members to exchange based on their results 
Exchange ideas with all team members in the community wall, ask questions & share relevant information. 


Customers using the Playvox-Zendesk Support integration say: 
BROWSERSTACK: 'Playvox has been a game-changer for us ever since we onboarded it as a QA tool for support interactions almost two years ago,' said Prasun Choudhury, Director Global Customer Support & InfoSec Support at BrowserStack. 'Quality' forms the basis of everything we do. Our 98% CSAT is a testimony.' 
PLESK: 'The integration with Zendesk has reduced our QA process time, as Playvox allows us to create specific filters & to easily evaluate interactions based on those filters,' said Alexey Krasnichenko, Quality Assurance Manager for Plesk.
Request a Free Trial or Schedule a Demo!",1,5,"QA, performance management, coaching/learning and CS team motivation in real-time.",Free,,"QA, performance management, coaching/learning and CS team motivation in real-time.",Ticketing System,,mailto:support@playvox.com,https://www.playvox.com/,https://www.zendesk.com/apps/support/89500/playvox-integration-for-zendesk-support/
2022-01-09,10:06:59 AM,Deeplinks App by LEAFWORKS,,https://214526.apps.zdusercontent.com/214526/assets/1625140884-16371303e35b2023c2d52afd6d2377d9/logo.png?w=256&q=75,support,"Deeplinks App by LEAFWORKS
Opening external systems or websites from within a ticket with custom URL parameters makes it possible to call external systems like your CRM, ERP, webShop etc. 
You can specify the button colors and URL patterns directly within Zendesk.  
Make it easy for your Agents to quickly access other websites. 
Note - there is also an advanced DeepLinks PLUS App for Zendesk. The FREE App allows you to create one Deeplink, while the PLUS version allows you to create multiple DeepLinks. 
App inquiries 
Contact us if you have any questions, comments or feature requests regarding this app. 
About Leafworks 
At Leafworks we build custom apps and bring value to your Zendesk implementation project. Feel free to get in touch with us regarding your Zendesk related challenges. 
Contact 
Mail: zendesk@leafworks.de | Web: www.leafworks.de",6,4,The Deeplinks App for Zendesk makes it possible to call a custom URL right within your ticket.,Free,LEAFWORKS,The Deeplinks App for Zendesk makes it possible to call a custom URL right within your ticket.,Ticketing System,2.1,mailto:app-support@leafworks.de,https://support.leafworks.de/,https://www.zendesk.com/apps/support/214526/deeplinks-app-by-leafworks/
2022-01-09,10:07:00 AM,andcards,,https://244343.apps.zdusercontent.com/244343/assets/1601627001-183a0ab1be8d67ccc5f2cdd0c3ca1e79/logo.png?w=256&q=75,support,"Trusted by coworking spaces around the world, andcards is a member-first coworking space software. andcards' solutions for coworking spaces and flex offices, such as native branded apps, booking system, benefit catalog, Stream community feed, and customer support integrations help members get the most out of their workspace. If you don't already have coworking software, sign up at andcards Website.
Now it's easier to support coworking space members with Zendesk. Once the integration is enabled, residents can report issues and start chats from within your coworking space app.",,,Customer support for a coworking space,Free,andcards,Customer support for a coworking space,Ticketing System,,mailto:support@andcards.com,https://www.andcards.com/,https://www.zendesk.com/apps/support/244343/andcards/
2022-01-09,10:07:02 AM,RedCritter Profiles,,https://45626.apps.zdusercontent.com/45626/assets/1553287444-889c3ccab946025a166e5a4d12f34c78/logo.png?w=256&q=75,support,RedCritter Profiles for Zendesk embeds surfaces all your agent's accomplishments and even encourages peer-to-peer recognition. Agents can view other agents profiles and send accolades in a couple of clicks. Visit www.redcritterconnecter.com/solutions/zendesk to learn more.,6,4,"Enhance your agents' Zendesk profiles to include badges, certs, skills and more.",Free,RedCritter Corp,"Enhance your agents' Zendesk profiles to include badges, certs, skills and more.",Ticketing System,,mailto:support@redcritter.com,https://www.redcritterconnecter.com/,https://www.zendesk.com/apps/support/45626/redcritter-profiles/
2022-01-09,10:07:05 AM,GDPR Compliance,"https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/gdpr-testimonial.png, https://growthdot.com/images/growthdot/book-demo.png, https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/anonymize.gif, https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/retrieve.gif, https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/delete.gif, https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/automations.gif, https://growthdot.com/images/growthdot/gdpr-compliance/marketplace/reports.gif",https://200668.apps.zdusercontent.com/200668/assets/1639473959-9910d6ca07de84c374f6e9d6eea4d80f/logo.png?w=256&q=75,support,"Delete, forget and retrieve personal data in response to any data privacy regulations. With our plugin, comply with:

  GDPR;
  CCPA;
  PII;
  LGPD;
  PIPEDA;
  APEC;
  CBPR;
  HIPAA;
  PCI.

GDPR Compliance is what you need to easily remove users from Zendesk Support; extract, anonymize, or remove consumer’s data from the help desk.
Here’s what you can do with the app:

 Anonymize personal data but keep the essential records for business reports;
 Download user and ticket data as a CSV file;
  Permanently and completely remove customers’ data from your Zendesk account;
  Create Automations for user and ticket lists;
 Schedule GDPR processes;
  Redact data for both lists and individual users;
 Control agent permissions to start GDPR processes;
  Analyze the performance with detailed reporting;
 Select which user/ticket fields are processed during the deletion and anonymization.



Breakdown of possibilities with GDPR Compliance
Anonymize sensitive information
Remove person identification details like first and last names, birth dates, addresses, billing details, etc. but still track the information that is important for proper reporting and statistics. It’s super simple if you select specific fields to anonymize in the settings tab.

Download user- and ticket-related information
In a matter of a couple of clicks, you’ll have the information about the customer and the tickets they raised packed into CSV files that you can easily send to the person that submitted the request. The app also allows downloading attachments if necessary.

Delete data in bulk and individually
Build user/ticket lists or select specific users to remove their data forever. It is also possible to choose which information should be deleted. Process on demand deletion requests in a few clicks.

Schedule the processes
Want to plan the processes in advance? Just select the needed list, type of process, date and time for your process to set off. You can also make automations repetitive, choosing the repetition time frame and end date.

Analyze the performance effectively
GDPR Compliance combines your data into accurate reports so that you can analyze all processed requests. By the way, the reports can be filtered by Agents, Groups, and dates. Helping you keep the results in mind for constant business development.


Go ahead and test the app! You are also welcome to rate it and share your personal impressions. We are sure your experience with GDPR Compliance will be enjoyable.",24,5,Application allows to easily process the user’s request about their data.,Free,,Application allows to easily process the user’s request about their data.,Ticketing System,1.0,mailto:contact@growthdot.com,https://growthdot.com/gdpr-compliance-for-zendesk/#utm_source=growthdot-listing&utm_medium=referral&utm_campaign=GDPR-manifest,https://www.zendesk.com/apps/support/200668/gdpr-compliance/
2022-01-09,10:07:06 AM,NICE inContact Frontline Agent Console,,https://142289.apps.zdusercontent.com/142289/assets/1580949259-7cb1d67e3dea2b2685125917b8bf0274/logo.png?w=256&q=75,support,"Available only to agents with “Talk - Partner Edition” seats (see zendesk.com/talk/pricing)
The NICE inContact CTI Console for Zendesk is designed to seamlessly embed the NICE inContact Agent interface within Zendesk.
How it works: (Video) NICE inContact Agent Console for Zendesk
As soon as an agent receives a call through inContact, the app searches the Zendesk database for the caller’s phone number or another metric (please contact us for customized searches). If a match is found it will open an existing ticket, create a new ticket, or display the user page depending on the settings you choose.
Features:

Support for NICE inContact channels such as voice, chat, email, voicemail, and work items.
Transfer and conference contacts to other agents, skills, or external destinations.
Automated Outbound dialing (Personal Connection)
Support for inContact’s dispositions and marquees.
Automatic Zendesk account search via phone number / ticket creation / user creation.
Custom Field Mapping can memorialize inContact contact details into ticket fields, and comments.
Automatic Call Log creation and access from Zendesk tickets.
24/7 Support, as well as ongoing maintenance and product updates.",4,4,Embedded inContact Agent Console Integrated with Zendesk,Free,Frontline Services Inc.,Embedded inContact Agent Console Integrated with Zendesk,Ticketing System,2.1,mailto:support@frontlineservicesinc.com,http://www.frontlineservicesinc.com/,https://www.zendesk.com/apps/support/142289/nice-incontact-frontline-agent-console/
2022-01-09,10:07:08 AM,Igloo,,https://d1eipm3vz40hy0.cloudfront.net/images/p-apps-marketplace/apps/87959/logo.png?w=256&q=75,support,"Igloo is a modern intranet, connecting your people with the information they need to do their best work. We help companies succeed by improving the way people communicate and share knowledge. Put simply, Igloo is an intranet you’ll actually like.
The Zendesk integration for Igloo lets you quickly and easily create Zendesk tickets from anywhere within your Igloo community, and monitor the status of your tickets in real-time.
With Zendesk support for Igloo, you can:

Offer a seamless help desk experience
Extend self-service IT across your organization. Empower your users to resolve their IT issues quickly and efficiently through Zendesk, directly in their Igloo.
Accelerate customer-centric IT
Give your customers direct access to IT from anywhere. Strengthen customer relationships by creating more personalized experiences with an Igloo customer room that includes a direct IT resolution channel with Zendesk.
Productive users. Happy customers. That’s what we call a win-win.

To get started, try Igloo today for free",,,Igloo is an intranet you'll actually like,Free,Igloo,Igloo is an intranet you'll actually like,Ticketing System,,mailto:support@igloosoftware.com,,https://www.zendesk.com/apps/support/87959/igloo/
2022-01-09,10:07:09 AM,IntegrateCloud Zendesk-Asana Integration Lite,,https://243789.apps.zdusercontent.com/243789/assets/1586845986-3ee9615f6cc4606c93d3a4646163ef67/logo.png?w=256&q=75,support,"Asana Integration App by IntegrateCloud allows the users to create Asana tasks right inside the Zendesk form. It also allows you to link existing Zendesk tickets to an existing Asana task. In addition, it allows Agents to notify Asana team by sending comments inside Zendesk Support. You can check the working demo of the App here. 
For help please click on the following link: https://integratecloud.azuredesk.co. 
Features 
The App has 4 tabs, 'Create task', 'Link task', 'Notify' & 'Info'. 
** Create task: -** 
When clicked on the Create task tab it loads the Asana project, Asana task type and based on the selection it will load all the Asana fields like reporter, assignee custom fields The User can make the selection and click on Create task which would create task in Asana and then display the corresponding Asana Id in the App. 
Link task: - 
This tab allows you to link an existing Zendesk Ticket. It can be linked to one or multiple Asana tasks. 
** Notify: - ** 
This tab allows the user to send notifications to the Asana team which would show up as comments in Asana.",2,4,Zendesk-Asana Integration Lite IntegrateCloud. Quickly integrate Zendesk Asana.,Free,Integratecloud,Zendesk-Asana Integration Lite IntegrateCloud. Quickly integrate Zendesk Asana.,Ticketing System,1.0,mailto:support@integratecloud.com,https://www.integratecloud.com/,https://www.zendesk.com/apps/support/243789/integratecloud-zendesk-asana-integration-lite/
2022-01-09,10:07:10 AM,LoginRadius Customer Identity and Access Management,,https://130810.apps.zdusercontent.com/130810/assets/1518817507-e977e4d4a7ad7231d66edb8098b0a6c9/logo.png?w=256&q=75,support,"Build unified customer profiles and deliver a connected experience 
 across all of your web and mobile applications 
 to boost customer retention. The LoginRadius Zendesk plugin allows you to 
 quickly get user data into Zendesk through a variety of triggers.",1,4,Displays your LoginRadius Cloud Storage Customer Data.,Free,LoginRadius Inc.,Displays your LoginRadius Cloud Storage Customer Data.,Ticketing System,1.0,mailto:support@loginradius.com,https://www.loginradius.com/,https://www.zendesk.com/apps/support/130810/loginradius-customer-identity-and-access-management/
2022-01-09,10:07:12 AM,Answer Search,,https://388237.apps.zdusercontent.com/388237/assets/1625741747-93cb2a14b95bd31fbdbec090f70fef10/logo.png?w=256&q=75,support,"Spend 5x less time searching and writing answers in Zendesk
Blazing fast search that helps knowledge-centered support teams find and reuse answers buried in historical support tickets and help center articles. Ideal for SaaS and Technical Support teams.
Benefits to your team

Boost agents productivity and reduce average handling times
Faster and better onboarding of new team members
Increase utilization of knowledge base articles
Reduce escalation of complex customer issues

Features

Library of templates: quickly turn previous answers into a library of templates that is personal to each agent.
Search past tickets and articles: quickly find information to help solve tickets more efficiently.
Article snippets: reuse past answers that include links to knowledge base articles
Screenshots: find and insert previously used screenshots and explanations

Coming soon: search for answers in past Slack conversations, Confluence and Jira.
Start your free 14-day trial now

Learn how Answer Search can boost your team's productivity.
No up-front investment.
Works out of the box for teams of all sizes.
Flexible and Transparent Data Controls: you have full control on what data from your Zendesk account you allow us to read and use.

Sign up for a free trial today",1,5,One place to search and reuse answers buried in historical support tickets,Free,Swifteq,One place to search and reuse answers buried in historical support tickets,Ticketing System,1.0.13,mailto:welcome@swifteq.com,https://www.swifteq.com/,https://www.zendesk.com/apps/support/388237/answer-search/
2022-01-09,10:07:14 AM,Narvar Track Connect and Care,"https://csp-api.narvar.com/assets/logos/zd-trackconnect-hero.png, https://csp-api.narvar.com/assets/logos/zd-trackconnect-stats.png, https://csp-api.narvar.com/assets/logos/zd-trackconnect-quicklookup.png, https://csp-api.narvar.com/assets/logos/zd-trackconnect-incidentmanager.png",https://204089.apps.zdusercontent.com/204089/assets/1629139548-2c54ed760adff9466498f19ccc003726/logo.png?w=256&q=75,support,"This is priced per agent per year. Please contact Narvar at partnerships@narvar.com for a pricing quote.
 
Narvar helps brands connect with customers by enabling support agents to care for and efficiently resolve customer package issues through the Zendesk Track Connect & Care app.
Decrease Resolution Time
Surface crucial delivery information in one workflow to avoid lengthy and costly service calls. 
Improve the Consumer Experience
Visibility into carrier scans and the tracking event timeline help understand the consumer experience and what went wrong.
Increase Agent Efficiency
Quickly lookup order status and customer contact details by simply inputting an order number.
Why It Matters
Greater insight and visibility into delivery issues means better service for your customers, fewer replacement orders, and ultimately an improvement in long-term customer loyalty.

Tracking Look Up
Customer service agents can use the advanced look-up functionality to expediently find relevant carrier shipping data for any order in question, regardless of how the consumer chooses to reach out.

Incident Manager
Allow consumers to opt-in on your Narvar Track page for customer service support. The app creates a ticket in Zendesk for proactive issue resolution.

Trusted by the retail industry’s best. Over 800 & counting.
Narvar is an intelligent customer experience platform that helps commerce companies simplify the everyday lives of consumers. Serving over 800 retailers globally including Sephora, Patagonia, Levi’s, Sonos, Warby Parker, Signature Hardware, Purple, and Yeti, Narvar ensures every touchpoint along the consumer purchase journey engages consumers and enables emotional connections—from pre-purchase to in-store experiences and beyond. With customizable customer messaging and tailored interfaces driven by unparalleled data intelligence, Narvar empowers commerce brands to turn every touchpoint into an opportunity. For more information, visit visit narvar.com",,,Order package tracking management for Customer Service teams,Free,Narvar,Order package tracking management for Customer Service teams,Ticketing System,1.0,mailto:partnerships@narvar.com,https://corp.narvar.com/?utm_source=zendesk&utm_medium=referral&utm_content=appstore&utm_campaign=TrackConnectCare,https://www.zendesk.com/apps/support/204089/narvar-track-connect-and-care/
2022-01-09,10:07:15 AM,Team Status,"https://cosmiccode.co/resources/teamstatus/all.png, https://cosmiccode.co/resources/teamstatus/group.png, https://cosmiccode.co/resources/teamstatus/admin.png",https://394742.apps.zdusercontent.com/394742/assets/1616465139-271d0a4c35842634920559428a79521d/logo.png?w=256&q=75,support,"Agent status tracking right inside of Zendesk
In a world with more people working remotely, it can be hard for customer service agents and managers to keep track of who is available and who is not.
The Team Status app gives you immediate insight into your teams status right inside of the tool that you're already using.
Features
Set a custom status list during installation
Every company works differently. Maybe you give you employees dedicated time for monthly pingpong tournaments? That's Ok, you can create a custom status so you know who is trying to move up the ping pong ladder.
Agents set their status with the click of a button

Everyone gets immediate insight into their teams availability

Admin users can set the status for other people

Stored in Zendesk
Status is stored in a custom field on your Zendesk profile. There's no need to send anything to our servers. Your data never leaves Zendesk. You can access and modify the status from any other application using the Zendesk api.",,,Quickly see the status of everyone on your team,"Free 7-day trial, then $1.00 per agent, per month",Cosmic Code Company,Quickly see the status of everyone on your team,Ticketing System,1.0,mailto:support@cosmiccode.co,https://cosmiccode.co/,https://www.zendesk.com/apps/support/394742/team-status/
2022-01-09,10:07:17 AM,GIPHY,,https://36711.apps.zdusercontent.com/36711/assets/1605226610-0cdad34190f8ec2fc34e3506552b9d54/logo.png?w=256&q=75,support,"Bring the power of a GIF search engine right into Zendesk, and respond to tickets with GIFs seamlessly. Browse our curated list of trending GIFs every day or search from dozens of hand-picked categories such as reaction GIFs, celebrity GIFs, mood GIFs, etc. To use the GIPHY app, simply search for a GIF and click on a result to insert it directly into your ticket reply.",67,4,Add GIFS and Stickers from GIPHY,Free,GIPHY,Add GIFS and Stickers from GIPHY,Ticketing System,1.6,mailto:support@giphy.com,https://giphy.com/,https://www.zendesk.com/apps/support/36711/giphy/
2022-01-09,10:07:19 AM,Vidbix,,https://331305.apps.zdusercontent.com/331305/assets/1614182607-18d9cc150278dd9e78490e4ba1f1a2e4/logo.png?w=256&q=75,support,"Customers can better explain their issues by recording their screen and describing them by voice. They can also record an issue from the camera of their cellphone. This needs no integration with your product nor installation on the customer side.

Lower resolution time: A screen recording is better than trying to explain the issue with just text, meaning no back and forth.
Increase customer satisfaction: Show them how it's done instead of explaining by text. Allow your support team to use screen recordings without leaving Zendesk. They can even add their webcam for an extra personal touch.
Gather insights to guide upsells, features, bugs, ... A screen recording from a customer is worth a million words and is full of context and insights for the product, success, or sales team. Don't explain - show!

Key features:

Ask for a screen recording: Let the customer support team request a screen recording from your customers. It's a simple link to a guided process that ends up posting the video in the Zendesk ticket.
Ask for a camera recording: Customers can also use their cellphone cameras to explain and show an issue.
Video instructions: Answer your customer's issues with a screen recording. Show your face to be more personal.

Give it a try for free.",5,5,Let your customers explain their issues by recording their screen.,Free,Support Vidbix,Let your customers explain their issues by recording their screen.,Ticketing System,1.1,mailto:support@vidbix.me,https://vidbix.me/,https://www.zendesk.com/apps/support/331305/vidbix/
2022-01-09,10:07:20 AM,Natero,,https://93648.apps.zdusercontent.com/93648/assets/1469483646-34a0021cf53a82896b460ae52cf7e0a2/logo.png?w=256&q=75,support,"Natero helps SaaS businesses place actionable insights directly in the hands of Customer Success teams. Natero's combination of predictive analytics and business rules enable Customer Success Managers to increase customer retention and identify accounts that are ripe for expansion.
The Natero and Zendesk integration allows Customer Success Managers to view, analyze, and track support tickets related to their accounts. Natero leverages this data to generate customer health scores and trigger alerts that enable organizations to manage Customer Success proactively.
Visit www.natero.com to schedule a free demo.",1,5,Leverage your Zendesk data to manage Customer Success with Natero,Free,Natero,Leverage your Zendesk data to manage Customer Success with Natero,Ticketing System,,mailto:support@natero.com,,https://www.zendesk.com/apps/support/93648/natero/
2022-01-09,10:07:22 AM,Kodmyran Commerce,,https://259765.apps.zdusercontent.com/259765/assets/1593198394-d7d26f5a3d97b15098fd9900259b8efc/logo.png?w=256&q=75,support,"This integration provides a way to quickly connect your users and tickets inside Zendesk support with users, orders, products and shipments inside Kodmyran Commerce.
All this without ever leaving the Zendesk administration GUI.
The integration is simple to use, lightweight and will quickly allow your support agents to work more smoothly, minimizing the amount of time required trying to locate users, orders or shipments.
The Kodmyran Commerce integration provides the following:

It displays information about the order such as when it was placed, its current status, the multistore used, and the order value.
You can see the invoice and delivery addresses.
You quickly see the contents of an order, the products bought and the quantity. The integration will display the last five matching orders by default. Matching is done using the customers e-mail address.
If the order has been sent from the warehouse and has tracking information attached you can trace the parcels directly from within Zendesk.

If you find a bug or want to request a feature you believe to be missing please contact support@kodmyran.se and specify that your request pertains to the Zendesk integration.
[Read more about Kodmyran Commerce][https://www.kodmyran.se]",,,Integrate your support tickets with the Kodmyran Commerce ERP/e-Commerce.,Free,Kodmyran AB,Integrate your support tickets with the Kodmyran Commerce ERP/e-Commerce.,Ticketing System,1.0,mailto:support@kodmyran.se,https://www.kodmyran.se/,https://www.zendesk.com/apps/support/259765/kodmyran-commerce/
