date,time,name,images,logo,details,sandboxed,priceline,developer,hosted_at,works_with,examples,developer_website,privacy_policy,terms_of_service,url
2022-01-09,11:29:33 AM,Parameter Actions,"https://galleryapi.tableau.com/productfiles/104/104/Tableau_ParameterActions_Shot1.png, https://galleryapi.tableau.com/productfiles/104/104/Tableau_ParameterActions_Shot1.png, https://galleryapi.tableau.com/productfiles/104/104/Tableau_ParameterActions_Shot2.png, https://galleryapi.tableau.com/productfiles/104/104/Tableau_ParameterActions_Shot3.gif",https://galleryapi.tableau.com/productfiles/104/Tableau_ParameterActions_Icon.png,"Features of this extension have been added in-product as of 2019.2
With this extension you can simply click on a mark or multiple marks on a worksheet and update a parameter with those values. This allows you to update reference lines, calculations, filters and more with just one click of your mouse. In the sample dashboard shown below, selecting a country from any worksheet updates the scatter plot's reference lines and colors to match the selection. Configuration includes additional options for persisting the last selection and multi-selection with a delimiter.

Select a pre-existing parameter for the extension to manipulate.

Choose a field to populate the parameter on selection.

Choose which worksheet(s) to listen to for selections.



Optional: Choose if you want keep the last selected values after deselection.

Optional: Choose if you want to allow multi-select mode and if so, your delimiter.


Source code on GitHub",,Free,Tableau,https://extensions.tableauusercontent.com/sandbox/parameter-actions/index.html,Tableau 2019.4 and laterAccess a version compatible with 2019.4 and laterTableau Public (2020.1 and later),,https://github.com/tableau/extension-parameter-actions,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/104?version=2021.1
2022-01-09,11:29:44 AM,Custom Logo,https://galleryapi.tableau.com/productfiles/613/Biztory_CustomLogo_Shot1.png,https://galleryapi.tableau.com/productfiles/613/Biztory_CustomLogo_Icon.png,"When you want to customize your dashboard for your clients, part of that customization might entail displaying their company's logo when one of their users opens the report. This Extension enables you to dynamically determine which custom image or logo will be displayed based on values in your data, such as their company name. Particularly useful when used with row-level security. Demo available here!",,Free,Biztory,https://tableau-extensions-cdn.biztory.com/extensions/CustomLogo/CustomLogo.html,Tableau 2018.2 and later,,https://www.biztory.com/,https://galleryapi.tableau.com/productfiles/613/Biztory_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/613?version=2021.1
2022-01-09,11:29:45 AM,Modelo,"https://galleryapi.tableau.com/productfiles/177/169/Modelo_Modelo_Shot1.png, https://galleryapi.tableau.com/productfiles/177/169/Modelo_Modelo_Shot1.png, https://galleryapi.tableau.com/productfiles/177/169/Modelo_Modelo_Shot2.png, https://galleryapi.tableau.com/productfiles/177/169/Modelo_Modelo_Shot3.png",https://galleryapi.tableau.com/productfiles/177/Modelo_Modelo_Icon.png,"The Modelo extension for Tableau is a ground-breaking tool that connects 3D BIM data to 2D infographics. It enables data flow from 3D modeling software to Tableau and create 3D-integrated infographics with your BIM model. This extension can connect data from construction, operations, tenant portal, leasing, security, and finance departments. It is a BIM integrated, data oriented and AI empowered building brain. Watch the tutorial video at
https://www.youtube.com/watch?v=uA7conY9fkk.
To see an example of this extension in action check out this demo!
This free extension needs to be used with Modelo at: https://modelo.io/. If you want to experience a free 14-day trial of Modelo + Tableau, please contact sales@modelo.io.",,License Required,Modelo,https://tableau.modelo.io/index.html,Tableau 2018.2 and later,,https://www.modelo.io/,https://modelo.io/privacy-and-security.html,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/177?version=2021.1
2022-01-09,11:29:46 AM,ScrollyTelling,"https://galleryapi.tableau.com/productfiles/105/105/AppsForTableau_Scrollytelling_Shot1.png, https://galleryapi.tableau.com/productfiles/105/105/AppsForTableau_Scrollytelling_Shot1.png, https://galleryapi.tableau.com/productfiles/105/105/AppsForTableau_Scrollytelling_Shot2.png",https://galleryapi.tableau.com/productfiles/105/AppsForTableau_Scrollytelling_Icon.png,"With Scrollytelling you can present your story in text, images and even Youtube movies. Show the appropriate Tableau vizzes/illustrations where you want them to show up in your story. Allow animations in your dashboards and use the setting of filters, parameters and highlights to create stunning stories with impact.
Tableau allows you to add story points to create bullet-wise stories. A very welcome function in explaining the findings of your analysis in predefined clicks or guiding your visitors along with your dashboards. Creating stories with extensive amounts of text, motivations, conclusions, and rich layout functions combined with illustrative visualizations is not easily done in Tableau. Until now, meet our ScrollyTelling extension for Tableau!

Allow dynamic settings of filters, highlights and parameters
Create the best looking stories
Animate visuals while your visitor scrolls the content of your story
Scalable subscriptions
Online in seconds – no complicated setup required
No programming skills – drag and drop and start creating your dialogs

Get started!
Learn more about the ScrollyTelling extension here.
Disclaimer
The free version of this extension is limited to 1 ScrollyTelling extension to your dashboard. To experience the fully functional extension, request your free trial here: https://appsfortableau.infotopics.com/request-free-trial/
Stay updated on our latest features and news!
Contact: support@appsfortableau.com 
https://appsfortableau.infotopics.com/
LinkedIn – Twitter – Facebook - Youtube",,Free,Infotopics | Apps for Tableau,https://extensions.tableauusercontent.com/sandbox/scrollytelling/index.html,Tableau 2019.4 and later,,https://www.appsfortableau.com/,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/105?version=2021.1
2022-01-09,11:29:57 AM,Quick What-If,"https://galleryapi.tableau.com/productfiles/277/270/Tableau_QuickWhatIf_Shot1.gif, https://galleryapi.tableau.com/productfiles/277/270/Tableau_QuickWhatIf_Shot1.gif, https://galleryapi.tableau.com/productfiles/277/270/Tableau_QuickWhatIf_Shot2.png, https://galleryapi.tableau.com/productfiles/277/270/Tableau_QuickWhatIf_Shot3.png",https://galleryapi.tableau.com/productfiles/277/Tableau_QuickWhatIf_Icon.png,"Imagine, you're a manager at Superstore and you're using Tableau to do a simple what-if analysis on sales. You want to be able to see how sales would change based on a percentage increase or decrease. But, you want to do this analysis at the product category level with different percentages for each. Well, that would require you to create a parameter for each and every category and write a long calculation to match them up. Then if a new category gets added you need to go back and add another parameter and update your calculations. Who has time for that!? Instead, with the Quick What-If extension, you simply create one parameter and one calculation, and then you get a list of controllable inputs for each category to do your what-if analysis automatically!
How to use it

Before bringing in the extension make sure you have at least one worksheet on the dashboard that contains the dimension you want to pull values from. For example, if you wanted to do what-if analysis on the product categories like in the above image, you would need a worksheet on your dashboard with the ""Category"" dimension.
Next make a new string parameter that accepts all values. This will be your storage parameter where all input values are kept.
Now that your dashboard is set up, drag in a new extension object to your dashboard and select the Quick What-If extension.
In the configuration pop up select your storage parameter (which you made in step 2) and choose which worksheet and field you want to generate a list of inputs for.
Select how and when you want the inputs displayed within the options (more details below).
Save the configuration.
Create a new calculation with the following formula: {FIXED [Dimension]: MIN(FLOAT(REGEXP_EXTRACT([Parameter], [Dimension]+""\|(-?\d*\.?\d*)"")))}
where Dimension is the field you want to generate an input for and Parameter is your parameter.
Add this calculation to a view with your dimension.
Adjust the inputs in the extension to do your what-if analysis!

Options

Location of inputs: Where do you want the inputs to show up? You can choose between a modal pop-up window or inline on the dashboard.
Inputs to display: Do you want to see all inputs or only the ones for the items you selected?
Trigger: How do you want to trigger the inputs to show up? When you click on a mark or based on a button on the dashboard.
Unit label: Choose a label to display above the inputs to let users know what unit the numbers are.
Button text: If you are using the button option you can change the words found on it.

Note: If you are using options that eliminate the need for the inline dashboard zone to be displayed you can simply hide the extension by floating it and making it 1x1 pixel. You can always find it later in the layout pane.
How to install for local use

Make sure you have Node.js installed.
Clone or download and unzip this repository. Open the command line to the extension-quick-what-if master folder and run npm install to install the node modules.
In the command line run npm run build to build the extension.
Copy the files in the dist folder to your web server.
Update the existing or create a new manifest file (.trex) to point to the URL where you are hosting the extension.

Support
If you have questions about the extension or found a bug please open a new issue.",,Free,Tableau,https://extensions.tableauusercontent.com/sandbox/quick-what-if/index.html,Tableau 2019.4 and laterTableau Public (2020.1 and later),,https://github.com/tableau/extension-quick-what-if,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/277?version=2021.1
2022-01-09,11:30:08 AM,Next Dashboard,"https://galleryapi.tableau.com/productfiles/612/Biztory_NextDashboard_Shot1.png, https://galleryapi.tableau.com/productfiles/612/Biztory_NextDashboard_Shot1.png, https://galleryapi.tableau.com/productfiles/612/Biztory_NextDashboard_Shot2.png",https://galleryapi.tableau.com/productfiles/612/Biztory_NextDashboard_Icon.png,"Automatically forwards the user's browser to the next configured dashboard after a certain delay, and can be used to create dashboard ""slide shows"". Simply specify the next URL in the series as well as the delay in seconds, and the Extension does the rest. Demo available here!",,Free,Biztory,https://tableau-extensions-cdn.biztory.com/extensions/NextDashboard/NextDashboard.html,Tableau 2018.2 and later,,https://www.biztory.com/,https://galleryapi.tableau.com/productfiles/612/Biztory_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/612?version=2021.1
2022-01-09,11:30:09 AM,Semiotic Hierarchy,"https://galleryapi.tableau.com/productfiles/206/202/Starschema_SemioticHierarchy_Shot1.png, https://galleryapi.tableau.com/productfiles/206/202/Starschema_SemioticHierarchy_Shot1.png, https://galleryapi.tableau.com/productfiles/206/202/Starschema_SemioticHierarchy_Shot2.png, https://galleryapi.tableau.com/productfiles/206/202/Starschema_SemioticHierarchy_Shot3.gif",https://galleryapi.tableau.com/productfiles/206/Starschema_SemioticHierarchy_Icon.png,"The Semiotic Hierarchy Tableau extension will load a fully dynamic hierarchy visualization inside your Tableau Desktop, or Server App. We have built an intuitive UI to enable the user to leverage many different configurations that you can pass directly into Semiotic. This includes the ability for your instance(s) of the extension to communicate with your other Tableau visualizations. Drag and drop your way to dynamic trees, circle pack and network layouts. You can see more information from our #TC18 presentation (https://youtu.be/dAosQtZQBq0) and also details on how to use the extension (or submit new ideas) on our Github page (https://github.com/demartsc/tableau-semiotic-hierarchy).
Take a look at this live demo to see it in action!
Credits to contributors:

Chris DeMartini
Elijah Meeks (Creator of Semiotic)
Tamas Foldi
Abraham Szilagyi",,Free,Starschema,https://extensions.tableauusercontent.com/sandbox/semiotic-hierarchy/index.html,Tableau 2019.4 and laterTableau Public (2020.1 and later),https://public.tableau.com/app/profile/vizde7382/viz/SemioticHierarchyExtensionDemo/HierarchyDemo-Gallery,https://github.com/demartsc/tableau-semiotic-hierarchy,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/206?version=2021.1
2022-01-09,11:30:20 AM,DataRobot What-If,"https://galleryapi.tableau.com/productfiles/43/31/DataRobot_What-If_Shot1.png, https://galleryapi.tableau.com/productfiles/43/31/DataRobot_What-If_Shot1.png, https://galleryapi.tableau.com/productfiles/43/31/DataRobot_What-If_Shot2.png",https://galleryapi.tableau.com/productfiles/43/DataRobot_What-If_Icon.png,The DataRobot What-If Extension empowers you to analyze the cause-and-effect of different variables on a predicted outcome. You can easily compare multiple scenarios with respect to a target outcome to make predictions actionable. Running various what-if scenarios can also be beneficial for deciding on the best strategy or testing ideas before committing resources. Download a demo dashboard here: https://www.datarobot.com/lp/self-serve-demo/,,License Required,DataRobot,https://app.datarobot.com/tableau/what-if,Tableau 2018.2 and later,,https://www.datarobot.com/drstarterkit-faq/,https://www.datarobot.com/privacy/,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/43?version=2021.1
2022-01-09,11:30:21 AM,Image Viewer,"https://galleryapi.tableau.com/productfiles/30/18/TheInformationLab_ImageViewer_Shot1.png, https://galleryapi.tableau.com/productfiles/30/18/TheInformationLab_ImageViewer_Shot1.png, https://galleryapi.tableau.com/productfiles/30/18/TheInformationLab_ImageViewer_Shot2.png",https://galleryapi.tableau.com/productfiles/30/TheInformationLab_ImageViewer_Icon.png,"Don't be stuck just using the web page object to view images from your data. With the image viewer extension you can display many different images all on the same dashboard, and handle multiple image selection.
The image viewer can be customised to fit the colour scheme of your dashboard, as well as display both a toolbar for image rotation, navigation and zoom.",,Free,The Information Lab,https://imageviewerextension.theinformationlab.io/viewer.html,Tableau 2018.2 and laterTableau Public (2020.1 and later),,https://www.theinformationlab.co.uk/,https://galleryapi.tableau.com/productfiles/30/TheInformationLab_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/30?version=2021.1
2022-01-09,11:30:22 AM,UiPath Connector,"https://galleryapi.tableau.com/productfiles/279/272/UiPath_Connector_Shot1.png, https://galleryapi.tableau.com/productfiles/279/272/UiPath_Connector_Shot1.png, https://galleryapi.tableau.com/productfiles/279/272/UiPath_Connector_Shot2.png",https://galleryapi.tableau.com/productfiles/279/UiPath_Connector_Icon.png,"This free UiPath extension for Tableau allows you to send data from a Tableau worksheet to a robotic process in UiPath Orchestrator enabling the automation of multi-system, complex, end-to-end processes that are triggered directly from any Tableau dashboard or report.
Sample Use Cases
Start order process from inventory dashboard
Using data from an inventory dashboard a user can trigger a purchase request for stock items that are running low directly from the inventory dashboard.
Manage Incidents that exceed their SLAs
Reviewing an ITSM dashboard a service desk manager can retrieve incident details from multiple systems such as person assigned, history and workload information to investigate incidents that exceed their SLAs.",,Free,UiPath,https://tableau.uipath.com/tableau,Tableau 2018.2 and later,,https://docs.uipath.com/marketplace/docs/tableau-connector,https://www.uipath.com/legal/privacy-policy,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/279?version=2021.1
2022-01-09,11:30:23 AM,DrillDownTree,"https://galleryapi.tableau.com/productfiles/117/116/AppsForTableau_DrillDownTree_Shot1.png, https://galleryapi.tableau.com/productfiles/117/116/AppsForTableau_DrillDownTree_Shot1.png, https://galleryapi.tableau.com/productfiles/117/116/AppsForTableau_DrillDownTree_Shot2.png, https://galleryapi.tableau.com/productfiles/117/116/AppsForTableau_DrillDownTree_Shot3.png",https://galleryapi.tableau.com/productfiles/117/AppsForTableau_DrillDownTree_Icon.png,"The DrillDownTree extension provides better insights into your data through drill-down actions. Drilling down through a dimension hierarchy will expand the next level of the dimension, it lets you traverse through the data across multiple dimensions to get to the roots. The extension aggregates data automatically and enables drill-down actions. The DrillDownTree is a great data exploration tool for ad hoc analysis and conducting root cause analysis. Governed and secured all within your familiar Tableau environment!
Visualize
DrillDownTree allows you to drill down on any measure to any dimension you wish. The extension offers a flexible DrillDownTree for dashboard users. It will let you visualize data across multiple dimensions without setting up hierarchies upfront. Visualize data across multiple dimensions.
Aggregate
 It automatically aggregates data and enables drilling down into dimensions in any random order the user chooses without having to create Tableau hierarchies upfront.
Analyze
The DrillDownTree is a valuable tool for ad hoc exploration by your dashboard users and conducting root cause analysis in your Tableau Dashboards. It hugely contributes to the self-serviceness of your dashboard users in an easy and understandable self-guiding way.
Get started!
Learn more about the DrillDownTree extension here.
Learn how to quickly set it up with our Product Guide.
Disclaimer
The free version of this extension is limited to 1 DrillDownTree extension to your dashboard. To experience the fully functional extension, request your free trial here: https://appsfortableau.infotopics.com/request-free-trial/
Stay updated on our latest features and news!
Contact: support@appsfortableau.com 
https://appsfortableau.infotopics.com/
LinkedIn – Twitter – Facebook - Youtube",,Free,Infotopics | Apps for Tableau,https://extensions.tableauusercontent.com/sandbox/drill-down-tree/index.html,Tableau 2019.4 and laterTableau Public (2020.1 and later),,https://www.appsfortableau.com/,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/117?version=2021.1
2022-01-09,11:30:34 AM,graphomate pictograms,"https://galleryapi.tableau.com/productfiles/287/graphomate_pictograms_Shot2.png, https://galleryapi.tableau.com/productfiles/287/graphomate_pictograms_Shot2.png, https://galleryapi.tableau.com/productfiles/287/graphomate_pictograms_Shot1.png",https://galleryapi.tableau.com/productfiles/287/graphomate_pictograms_Icon.png,"Advantages of the graphomate pictograms at a glance

freely configurable icons per datarow or datapoint/category
show one data row on each site of the axis
supported images types: jpeg, gif, png and svg via Data URL or URL
icon value legend
footer and header
adjustable category labels
highly customizable value format
adjustable spacings like category spacing or icon spacing (within a category)

The graphomate pictograms are a visualization component based on icons. This allows ""complex"" issues to be depicted quickly and understandably.
To use the graphomate pictograms online without a watermark, feel free to ask us for time-limited demo versions or purchase subscription licenses. For more information, please visit our website.",,Free,graphomate GmbH,https://api.graphomate.com/tableau/pictograms/shop/,Tableau 2018.2 and laterTableau Public (2020.1 and later),,https://www.graphomate.com/en/products/graphomate-pictograms/,https://www.graphomate.com/en/privacy-policy/,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/287?version=2021.1
2022-01-09,11:30:35 AM,Einstein Discovery,"https://galleryapi.tableau.com/productfiles/232/232/EinsteinDiscovery_Shot1.png, https://galleryapi.tableau.com/productfiles/232/232/EinsteinDiscovery_Shot1.png, https://galleryapi.tableau.com/productfiles/232/232/EinsteinDiscovery_Shot2.png, https://galleryapi.tableau.com/productfiles/232/232/EinsteinDiscovery_Shot3.png",https://galleryapi.tableau.com/productfiles/232/Einstein-Brand.png,"Einstein Discovery, powered by Tableau CRM, lets you analyze historical data and build machine learning models without having to write a single line of code. This extension connects your Einstein Discovery models directly to your Tableau data to provide predictions at the point of decision making.
There are two ways to use the extension:

Perform what-if scenarios - Simply connect your predictive models directly to Tableau parameters and get a prediction on a simulated row of data.
Aggregate bulk predictions: Get bulk predictions based on rows of data in your worksheet and see the average, sum or median of these predictions.

For each prediction, you can optionally retrieve the top factors that most significantly impacted the prediction, as well as the top actions you can take to improve the predicted outcome. 
To use the Einstein Discovery Extension and gain access to any predictive models you’re authorized to use, one of the following Salesforce licenses is required:

Einstein Discovery in Tableau
Tableau CRM Plus
Einstein Predictions",,License Required,Salesforce,,Tableau 2021.1 and later,,https://help.salesforce.com/support,https://www.salesforce.com/company/privacy/,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/232?version=2021.1
2022-01-09,11:30:36 AM,CodePad,https://galleryapi.tableau.com/productfiles/200/199/Starschema_CodePad_Icon_Shot1.png,https://galleryapi.tableau.com/productfiles/200/Starschema_CodePad_Icon.png,"With the CodePad for Tableau extension, you receive a handy source code editor with syntax highlighting that synchronizes with a tableau parameter used in SCRIPT calculation  - all this with 4 different programming languages. You can just focus on writing your code and creating new data analytics algorithms rather than having to learn how Tableau analytics extensions (earlier called external services) work.
How does it work? Assuming you’ve already connected your Tableau with the TabPy or RServer server, you simply pull the CodePad for Tableau extension onto your dashboard, and you will immediately get an embedded code editor. In the configuration view, select the parameter which will store your code and choose your favorite programming language (Python, R, Haskell or MATLAB) in which you will write the code, then use that parameter in your SCRIPT_ calculations. That’s it. Once you’ve entered the code snippet and executed, it will get automatically saved into the underlying parameter.
Try it out with this demo! Read more about it in this blog post",,Free,Starschema,https://extensions.tableauusercontent.com/sandbox/codepad/index.html,Tableau 2019.4 and later,,https://starschema.com/,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/200?version=2021.1
2022-01-09,11:30:47 AM,Brush Filter,"https://galleryapi.tableau.com/productfiles/112/111/Starschema_BrushFilter_Shot1.png, https://galleryapi.tableau.com/productfiles/112/111/Starschema_BrushFilter_Shot1.png, https://galleryapi.tableau.com/productfiles/112/111/Starschema_BrushFilter_Shot2.png, https://galleryapi.tableau.com/productfiles/112/111/Starschema_BrushFilter_Shot3.png",https://galleryapi.tableau.com/productfiles/112/Starschema_BrushFiter_Icon.png,"Brush Filter allows you to easily create custom D3.js Brush filters as range selectors in Tableau Dashboards. Original work by Mike Bostock, Tableau integration by Chris DeMartini, source code here.",,Free,Starschema,https://extensions.tableauusercontent.com/sandbox/brush-filter/index.html,Tableau 2019.4 and laterAccess a version compatible with 2019.4 and laterTableau Public (2020.1 and later),,https://starschema.com/,,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/112?version=2021.1
2022-01-09,11:30:58 AM,Export All,"https://galleryapi.tableau.com/productfiles/25/13/TheInformationLab_ExportAll_Shot2.png, https://galleryapi.tableau.com/productfiles/25/13/TheInformationLab_ExportAll_Shot2.png, https://galleryapi.tableau.com/productfiles/25/13/TheInformationLab_ExportAll_Shot3.png",https://galleryapi.tableau.com/productfiles/25/TheInformationLab_ExportAll_Icon.png,"No matter how much you try to convince them, there will always be some users who want to reduce your beautiful Tableau charts to a table of numbers in Excel. So if they're going to do it anyway, you may as well give them a simple, controlled way, generating one Excel workbook and not a bunch of CSVs.
With the Export All extension for Tableau Server you can place a simple button onto your dashboard, choose which sheets & columns are exported, and with one click your users can download a clean & tidy Excel workbook.",,Free,The Information Lab,https://exportallextension.theinformationlab.io/exportall.html,Tableau 2018.2 and laterTableau Public (2020.1 and later),,https://www.theinformationlab.co.uk/,https://galleryapi.tableau.com/productfiles/25/TheInformationLab_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/25?version=2021.1
2022-01-09,11:30:59 AM,Tableau Tracker,"https://galleryapi.tableau.com/productfiles/24/12/Starschema_TableauTracker_Shot1.png, https://galleryapi.tableau.com/productfiles/24/12/Starschema_TableauTracker_Shot1.png, https://galleryapi.tableau.com/productfiles/24/12/Starschema_TableauTracker_Shot2.png, https://galleryapi.tableau.com/productfiles/24/12/Starschema_TableauTracker_Shot3.png",https://galleryapi.tableau.com/productfiles/24/Starschema_TableauTracker_Icon.png,"Have you ever wondered how people use the shiny Tableau dashboards and how they interact with it?
We all thrive to create the most engaging, user-friendly dashboards based on feedback, but gathering detailed user behavior information at scale seemed to be an impossible challenge until now. With the power of Tableau Extensions, Starschema's Tableau Tracker enables you to easily measure and understand how people consume and interact with dashboards. Tableau Tracker can anonymously collect data like clicks and filter changes for every single user so you can create better visualizations and optimize performance based on usage patterns.
How Tableau Tracker Works

Anonymous data collection - Tableau Usage Tracker was built for the post-GDPR era, created with privacy by design in mind. It does not collect personally identifiable information from users like ID, name or email address.
Track every click in Tableau - Track and analyze filter changes, filter states, window size, workbook id, session time and more right within Tableau.
Pre-built Insights Dashboard - Understand behavior patterns instantly using the built-in dashboard created by Starschema's team of Data Visualization Heros.
Your Usage Data in your Tableau - Use our Web Data Connector to access your data

Benefits

Create perfect dashboards based on real user behavior
Gather feedback from every user without bothering them with surveys or interviews
Optimize performance by decreasing server load with fewer filter changes
Decrease costs on server infrastructure by decreasing computing needs",,Free,Starschema,https://tableau-tracker-trial.starschema.com/extension/index.html?backendUrl=https%3A%2F%2Ftableau-tracker-trial.starschema.com%2Fapi%2F1.0%2Fevents,Tableau 2018.2 and later,,https://starschema.com/,https://galleryapi.tableau.com/productfiles/24/Starschema_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/24?version=2021.1
2022-01-09,11:31:00 AM,Aible,"https://galleryapi.tableau.com/productfiles/46/34/Aible_IAmAible_Shot1.png, https://galleryapi.tableau.com/productfiles/46/34/Aible_IAmAible_Shot1.png, https://galleryapi.tableau.com/productfiles/46/34/Aible_IAmAible_Shot2.png, https://galleryapi.tableau.com/productfiles/46/34/Aible_IAmAible_Shot3.png",https://galleryapi.tableau.com/productfiles/46/Aible_IAmAible_Icon.png,"With Aible you can create ROI-optimized AI right from your Tableau dashboard. Unlike other AI tools that are built primarily for the data scientist, Aible empowers everyone - including analysts and business users. With Aible, the focus is always on the factors driving the business - costs, benefits, organizational capacity. Aible is designed to maximize business impact. How? By training a portfolio of models that help optimize your business resources, even under changing business conditions.
With the Tableau extension from Aible, business users and analysts can not only embed predictions and recommendations directly within dashboards, but can also quickly conduct robust scenario analysis and multiple what-if testing. Rather than a one-size-fits-all approach, Aible enables end users to adjust the AI predictions to be aggressive or conservative based on what they’re seeing on the frontlines, providing individualized recommendations for every part of the business directly from the Tableau interface. Aible automatically switches to the optimal model and along with the AI prediction, provides up to the minute insight on what drove the prediction, guidance on what action to take to maximize ROI, and an opportunity for each individual to provide feedback on the AI. The Aible Extension is free to licensed Aible users. Visit https://www.aible.com/tableau for details.
New to Aible? Request your free pre-designed Tableau workbook with the Aible Extension to see three ways to leverage AI that delivers measurable ROI directly within your Tableau dashboards at https://enaible.aible.com/tableau-workbook-with-aible-extension.",,License Required,Aible,https://www.iamaible.com/,Tableau 2018.2 and later,,https://hubs.ly/H0j7vmf0,https://galleryapi.tableau.com/productfiles/46/Aible_PrivacyPolicy.pdf,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/46?version=2021.1
2022-01-09,11:31:01 AM,Kepler.gl,"https://galleryapi.tableau.com/productfiles/108/107/Vis.gl_Kepler.gl_Shot1.gif, https://galleryapi.tableau.com/productfiles/108/107/Vis.gl_Kepler.gl_Shot1.gif, https://galleryapi.tableau.com/productfiles/108/107/Vis.gl_Kepler.gl_Shot2.gif, https://galleryapi.tableau.com/productfiles/108/107/Vis.gl_Kepler.gl_Shot3.png",https://galleryapi.tableau.com/productfiles/108/Vis.gl_Kepler.gl_Icon.png,"Built on top of deck.gl, kepler.gl can render millions of points representing thousands of trips and perform spatial aggregations on the fly. Showing geospatial data in a single interface, kepler.gl helps users quickly validate ideas and glean insights from these visualizations.
User can visualize spatial datasets with different map layers, explore the data by filtering, animation and aggregation. The kepler.gl tableau extension loads a kepler.gl map visualization inside the Tableau Desktop App. User can use the same UI as in the kepler.lg demo app to interact with the map. The map can also be set up to communicate with other Tableau charts.
 Kepler.gl in Tableau was created thanks to contributions by Shan He from Uber, Chris DeMartini from DataBlick & Tamas Foldi and Abraham Szilagyi from Starschema.  Note: The extension is only supported on Tableau Desktop for Mac and Tableau Online/Server.",,Free,Vis.gl,https://tableau.kepler.gl/,Tableau 2018.2 and laterTableau Public (2020.1 and later),,https://kepler.gl/,https://lfprojects.org/policies/privacy-policy/,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/108?version=2021.1
2022-01-09,11:31:02 AM,Dataiku AutoML Insights,"https://galleryapi.tableau.com/productfiles/201/200/Dataiku_ AutoML_Insights_Shot1.png, https://galleryapi.tableau.com/productfiles/201/200/Dataiku_ AutoML_Insights_Shot1.png, https://galleryapi.tableau.com/productfiles/201/200/Dataiku_ AutoML_Insights_Shot2.gif, https://galleryapi.tableau.com/productfiles/201/200/Dataiku_ AutoML_Insights_Shot3.png",https://galleryapi.tableau.com/productfiles/201/Dataiku_ AutoML_Insights_Icon.png,"Dataiku AutoML Insights enables Tableau users of all personas to train ML models on-the-fly and visualize key model metrics.  The extension improves data analysis by leveraging Dataiku DSS’s powerful automated Visual ML capabilities in order to reveal key data insights and direct further investigation. A Dataiku DSS license is not required for the demo version of the Extension provided here in the Gallery.  For a complete version of the extension, as well as a DSS license, please reach out to our support team or visit our website: www.dataiku.com.  More information can be found here: https://www.dataiku.com/product/plugins/tableau-extension-dataiku-automl-insights/.",,License Required,Dataiku,https://tableau.dssdemo-se.dataiku.com/,Tableau 2018.2 and later,,https://www.dataiku.com/product/plugins/tableau-extension-dataiku-automl-insights/,https://www.dataiku.com/privacy/,https://galleryapi.tableau.com/productfiles/Tableau%20Accelerator%20ELA.pdf,https://extensiongallery.tableau.com/extensions/201?version=2021.1
